transaction_id,from_account,to_account,amount,date,method,fir_number,pattern,is_synthetic
TXN01187,AC0040,AC0028,286506.05,2024-04-21,NEFT,FIR-2024-MYS-0680,layering,True
TXN01188,VAC0300,AC0026,98683.0,2025-01-20,NEFT,FIR-2025-BEL-0683,deposit,True
TXN01189,VAC0300,AC0026,98683.0,2025-01-21,NEFT,FIR-2025-BEL-0683,deposit,True
TXN01190,AC0026,AC0060,83333.25,2025-01-21,NEFT,FIR-2025-BEL-0683,layering,True
TXN01191,VAC0301,AC0030,21750.5,2024-10-06,UPI,FIR-2024-SHI-0684,deposit,True
TXN01192,VAC0302,AC0030,21750.5,2024-10-09,UPI,FIR-2024-SHI-0684,deposit,True
TXN01193,AC0030,AC0005,77660.9,2024-10-08,NEFT,FIR-2024-SHI-0684,layering,True
TXN01194,VAC0303,AC0045,108873.0,2025-06-11,IMPS,FIR-2025-BAG-0692,deposit,True
TXN01195,VAC0303,AC0045,108873.0,2025-06-12,NEFT,FIR-2025-BAG-0692,deposit,True
TXN01196,VAC0304,AC0045,217746.0,2025-06-14,NEFT,FIR-2025-BAG-0692,deposit,True
TXN01197,VAC0304,AC0045,217746.0,2025-06-11,RTGS,FIR-2025-BAG-0692,deposit,True
TXN01198,AC0045,AC0024,370157.01,2025-06-12,RTGS,FIR-2025-BAG-0692,layering,True
TXN01199,AC0024,AC0039,340173.76,2025-06-12,RTGS,FIR-2025-BAG-0692,layering,True
TXN01200,VAC0305,AC0018,46342.0,2024-05-27,IMPS,FIR-2024-BEN-0698,deposit,True
TXN01201,VAC0306,AC0018,46342.0,2024-05-27,IMPS,FIR-2024-BEN-0698,deposit,True
TXN01202,VAC0306,AC0018,23171.0,2024-05-24,UPI,FIR-2024-BEN-0698,deposit,True
TXN01203,AC0018,AC0057,85122.16,2024-05-27,IMPS,FIR-2024-BEN-0698,layering,True
TXN01204,AC0057,AC0031,73064.7,2024-05-29,IMPS,FIR-2024-BEN-0698,layering,True
TXN01205,AC0031,COA002,63461.26,2024-05-30,NEFT,FIR-2024-BEN-0698,cashout,True
TXN01206,VAC0307,AC0005,11740.75,2024-03-03,UPI,FIR-2024-CHI-0700,deposit,True
TXN01207,VAC0308,AC0005,23481.5,2024-03-04,IMPS,FIR-2024-CHI-0700,deposit,True
TXN01208,VAC0308,AC0005,23481.5,2024-03-02,IMPS,FIR-2024-CHI-0700,deposit,True
TXN01209,AC0005,AC0057,36717.16,2024-03-03,IMPS,FIR-2024-CHI-0700,layering,True
TXN01210,VAC0309,AC0031,59503.5,2025-08-31,IMPS,FIR-2025-TUM-0709,deposit,True
TXN01211,VAC0310,AC0020,72735.5,2025-07-17,NEFT,FIR-2025-BAL-0714,deposit,True
TXN01212,VAC0310,AC0020,36367.75,2025-07-16,IMPS,FIR-2025-BAL-0714,deposit,True
TXN01213,VAC0311,AC0020,72735.5,2025-07-16,IMPS,FIR-2025-BAL-0714,deposit,True
TXN01214,VAC0311,AC0020,72735.5,2025-07-17,IMPS,FIR-2025-BAL-0714,deposit,True
TXN01215,AC0020,AC0052,131725.85,2025-07-19,NEFT,FIR-2025-BAL-0714,layering,True
TXN01216,AC0052,AC0003,116626.11,2025-07-19,NEFT,FIR-2025-BAL-0714,layering,True
TXN01217,AC0003,AC0010,108170.27,2025-07-19,IMPS,FIR-2025-BAL-0714,layering,True
TXN01218,AC0010,COA010,93271.71,2025-07-19,IMPS,FIR-2025-BAL-0714,cashout,True
TXN01219,VAC0312,AC0060,45372.15,2025-03-29,IMPS,FIR-2025-MYS-0717,structuring,True
TXN01220,VAC0312,AC0060,45254.99,2025-03-30,UPI,FIR-2025-MYS-0717,structuring,True
TXN01221,VAC0312,AC0060,46057.91,2025-04-01,UPI,FIR-2025-MYS-0717,structuring,True
TXN01222,VAC0312,AC0060,42419.81,2025-04-02,UPI,FIR-2025-MYS-0717,structuring,True
TXN01223,VAC0312,AC0060,47075.12,2025-04-02,UPI,FIR-2025-MYS-0717,structuring,True
TXN01224,VAC0312,AC0060,49586.17,2025-04-04,UPI,FIR-2025-MYS-0717,structuring,True
TXN01225,VAC0312,AC0060,40205.65,2025-04-04,UPI,FIR-2025-MYS-0717,structuring,True
TXN01226,VAC0312,AC0060,19214.2,2025-04-05,UPI,FIR-2025-MYS-0717,structuring,True
TXN01227,VAC0313,AC0060,335186.0,2025-03-31,RTGS,FIR-2025-MYS-0717,deposit,True
TXN01228,AC0060,AC0022,612927.39,2025-03-30,RTGS,FIR-2025-MYS-0717,layering,True
TXN01229,AC0022,AC0050,552624.53,2025-04-01,RTGS,FIR-2025-MYS-0717,layering,True
TXN01230,AC0050,AC0023,470800.94,2025-04-02,NEFT,FIR-2025-MYS-0717,layering,True
TXN01231,AC0023,COA014,434725.25,2025-04-02,NEFT,FIR-2025-MYS-0717,cashout,True
TXN01232,VAC0314,AC0052,739899.0,2025-07-30,RTGS,FIR-2025-KOL-0719,deposit,True
TXN01233,AC0052,AC0038,1232670.16,2025-08-01,RTGS,FIR-2025-KOL-0719,layering,True
TXN01234,AC0038,AC0041,1065020.2,2025-08-03,NEFT,FIR-2025-KOL-0719,layering,True
TXN01235,AC0041,COA011,996204.56,2025-08-04,NEFT,FIR-2025-KOL-0719,cashout,True
TXN01236,VAC0315,AC0039,68921.5,2025-02-15,NEFT,FIR-2025-MAN-0726,deposit,True
TXN01237,VAC0316,AC0039,68921.5,2025-02-13,NEFT,FIR-2025-MAN-0726,deposit,True
TXN01238,VAC0316,AC0039,68921.5,2025-02-14,NEFT,FIR-2025-MAN-0726,deposit,True
TXN01239,VAC0317,AC0037,110367.5,2024-08-24,NEFT,FIR-2024-BEL-0729,deposit,True
TXN01240,VAC0317,AC0037,55183.75,2024-08-22,NEFT,FIR-2024-BEL-0729,deposit,True
TXN01241,VAC0318,AC0037,44354.73,2024-08-22,UPI,FIR-2024-BEL-0729,structuring,True
TXN01242,VAC0318,AC0037,40687.01,2024-08-22,UPI,FIR-2024-BEL-0729,structuring,True
TXN01243,VAC0318,AC0037,25325.77,2024-08-24,UPI,FIR-2024-BEL-0729,structuring,True
TXN01244,AC0037,AC0017,201029.18,2024-08-25,NEFT,FIR-2024-BEL-0729,layering,True
TXN01245,VAC0319,AC0058,48211.23,2024-01-09,UPI,FIR-2024-DAK-0731,structuring,True
TXN01246,VAC0319,AC0058,41324.91,2024-01-11,IMPS,FIR-2024-DAK-0731,structuring,True
TXN01247,VAC0319,AC0058,47760.62,2024-01-12,UPI,FIR-2024-DAK-0731,structuring,True
TXN01248,VAC0319,AC0058,44422.45,2024-01-12,UPI,FIR-2024-DAK-0731,structuring,True
TXN01249,VAC0319,AC0058,44630.37,2024-01-13,UPI,FIR-2024-DAK-0731,structuring,True
TXN01250,VAC0319,AC0058,19459.42,2024-01-13,UPI,FIR-2024-DAK-0731,structuring,True
TXN01251,VAC0320,AC0058,122904.5,2024-01-09,NEFT,FIR-2024-DAK-0731,deposit,True
TXN01252,AC0058,AC0056,377223.25,2024-01-12,NEFT,FIR-2024-DAK-0731,layering,True
TXN01253,AC0056,AC0022,348287.47,2024-01-13,RTGS,FIR-2024-DAK-0731,layering,True
TXN01254,AC0022,COA019,331441.5,2024-01-15,NEFT,FIR-2024-DAK-0731,cashout,True
TXN01255,VAC0321,AC0048,26080.5,2024-05-09,UPI,FIR-2024-RAI-0732,deposit,True
TXN01256,VAC0322,AC0048,26080.5,2024-05-09,UPI,FIR-2024-RAI-0732,deposit,True
TXN01257,AC0048,AC0056,95085.1,2024-05-10,IMPS,FIR-2024-RAI-0732,layering,True
TXN01258,AC0056,AC0017,78133.93,2024-05-10,NEFT,FIR-2024-RAI-0732,layering,True
TXN01259,AC0017,AC0041,70978.12,2024-05-11,NEFT,FIR-2024-RAI-0732,layering,True
TXN01260,AC0041,COA025,62855.64,2024-05-12,NEFT,FIR-2024-RAI-0732,cashout,True
TXN01261,VAC0323,AC0044,71299.5,2025-10-05,NEFT,FIR-2025-DHA-0733,deposit,True
TXN01262,AC0044,AC0040,130517.88,2025-10-03,IMPS,FIR-2025-DHA-0733,layering,True
TXN01263,AC0040,AC0027,115417.85,2025-10-04,NEFT,FIR-2025-DHA-0733,layering,True
TXN01264,AC0027,AC0057,97071.66,2025-10-05,IMPS,FIR-2025-DHA-0733,layering,True
TXN01265,VAC0324,AC0021,43589.21,2025-01-14,UPI,FIR-2025-HAS-0734,structuring,True
TXN01266,VAC0324,AC0021,46978.03,2025-01-16,IMPS,FIR-2025-HAS-0734,structuring,True
TXN01267,VAC0324,AC0021,43111.35,2025-01-18,UPI,FIR-2025-HAS-0734,structuring,True
TXN01268,VAC0324,AC0021,42312.16,2025-01-19,IMPS,FIR-2025-HAS-0734,structuring,True
TXN01269,VAC0324,AC0021,44911.8,2025-01-20,IMPS,FIR-2025-HAS-0734,structuring,True
TXN01270,VAC0324,AC0021,6787.95,2025-01-20,IMPS,FIR-2025-HAS-0734,structuring,True
TXN01271,VAC0325,AC0021,227690.5,2025-01-17,RTGS,FIR-2025-HAS-0734,deposit,True
TXN01272,AC0021,AC0007,383664.36,2025-01-15,RTGS,FIR-2025-HAS-0734,layering,True
TXN01273,AC0007,AC0054,362146.06,2025-01-16,NEFT,FIR-2025-HAS-0734,layering,True
TXN01274,VAC0326,AC0059,67085.25,2024-02-05,IMPS,FIR-2024-VIJ-0735,deposit,True
TXN01275,VAC0327,AC0059,134170.5,2024-02-04,NEFT,FIR-2024-VIJ-0735,deposit,True
TXN01276,VAC0328,AC0047,136780.5,2025-03-15,NEFT,FIR-2025-CHI-0738,deposit,True
TXN01277,AC0047,AC0001,252558.17,2025-03-15,NEFT,FIR-2025-CHI-0738,layering,True
TXN01278,AC0001,AC0026,226454.59,2025-03-17,NEFT,FIR-2025-CHI-0738,layering,True
TXN01279,AC0026,AC0018,199701.77,2025-03-18,IMPS,FIR-2025-CHI-0738,layering,True
TXN01280,VAC0329,AC0032,363318.0,2024-10-14,NEFT,FIR-2024-KAL-0741,deposit,True
TXN01281,AC0032,AC0014,277436.7,2024-10-15,NEFT,FIR-2024-KAL-0741,layering,True
TXN01282,AC0014,AC0012,228030.84,2024-10-17,NEFT,FIR-2024-KAL-0741,layering,True
TXN01283,AC0012,AC0057,216238.33,2024-10-18,NEFT,FIR-2024-KAL-0741,layering,True
TXN01284,VAC0330,AC0050,582242.5,2025-03-24,RTGS,FIR-2025-HAS-0744,deposit,True
TXN01285,VAC0330,AC0050,582242.5,2025-03-26,NEFT,FIR-2025-HAS-0744,deposit,True
TXN01286,AC0050,AC0010,882116.72,2025-03-24,NEFT,FIR-2025-HAS-0744,layering,True
TXN01287,AC0010,COA016,720990.03,2025-03-26,RTGS,FIR-2025-HAS-0744,cashout,True
TXN01288,VAC0331,AC0026,28272.75,2025-05-14,UPI,FIR-2025-DHA-0745,deposit,True
TXN01289,VAC0332,AC0026,28272.75,2025-05-13,IMPS,FIR-2025-DHA-0745,deposit,True
TXN01290,VAC0333,AC0050,123847.0,2025-03-03,NEFT,FIR-2025-UDU-0746,deposit,True
TXN01291,VAC0334,AC0050,123847.0,2025-03-04,IMPS,FIR-2025-UDU-0746,deposit,True
TXN01292,VAC0334,AC0050,61923.5,2025-03-01,IMPS,FIR-2025-UDU-0746,deposit,True
TXN01293,VAC0335,AC0003,16300.5,2024-12-06,UPI,FIR-2024-RAI-0748,deposit,True
TXN01294,AC0003,AC0011,29151.45,2024-12-07,IMPS,FIR-2024-RAI-0748,layering,True
TXN01295,AC0011,AC0059,27934.44,2024-12-09,IMPS,FIR-2024-RAI-0748,layering,True
TXN01296,VAC0336,AC0027,166581.75,2025-06-03,NEFT,FIR-2025-BEN-0751,deposit,True
TXN01297,VAC0336,AC0027,166581.75,2025-06-04,NEFT,FIR-2025-BEN-0751,deposit,True
TXN01298,VAC0337,AC0027,333163.5,2025-06-03,NEFT,FIR-2025-BEN-0751,deposit,True
TXN01299,AC0027,AC0008,626499.74,2025-06-05,NEFT,FIR-2025-BEN-0751,layering,True
TXN01300,VAC0338,AC0021,238838.5,2025-04-26,NEFT,FIR-2025-BEN-0763,deposit,True
TXN01301,VAC0338,AC0021,238838.5,2025-04-25,RTGS,FIR-2025-BEN-0763,deposit,True
TXN01302,VAC0339,AC0032,107296.5,2025-01-25,IMPS,FIR-2025-CHI-0765,deposit,True
TXN01303,VAC0339,AC0032,53648.25,2025-01-23,IMPS,FIR-2025-CHI-0765,deposit,True
TXN01304,VAC0340,AC0032,45700.1,2025-01-23,IMPS,FIR-2025-CHI-0765,structuring,True
TXN01305,VAC0340,AC0032,42183.15,2025-01-24,UPI,FIR-2025-CHI-0765,structuring,True
TXN01306,VAC0340,AC0032,19413.25,2025-01-26,UPI,FIR-2025-CHI-0765,structuring,True
TXN01307,AC0032,AC0023,184299.16,2025-01-26,NEFT,FIR-2025-CHI-0765,layering,True
TXN01308,AC0023,AC0050,172537.41,2025-01-27,NEFT,FIR-2025-CHI-0765,layering,True
TXN01309,AC0050,COA004,161194.7,2025-01-27,NEFT,FIR-2025-CHI-0765,cashout,True
TXN01310,VAC0341,AC0039,49781.25,2025-01-12,UPI,FIR-2025-DAK-0767,deposit,True
TXN01311,VAC0342,AC0039,99562.5,2025-01-09,IMPS,FIR-2025-DAK-0767,deposit,True
TXN01312,VAC0342,AC0039,49781.25,2025-01-12,IMPS,FIR-2025-DAK-0767,deposit,True
TXN01313,AC0039,AC0012,171841.05,2025-01-12,IMPS,FIR-2025-DAK-0767,layering,True
TXN01314,AC0012,AC0001,162987.19,2025-01-13,NEFT,FIR-2025-DAK-0767,layering,True
TXN01315,VAC0343,AC0004,361555.0,2025-09-12,RTGS,FIR-2025-BAG-0769,deposit,True
TXN01316,AC0004,AC0040,274934.6,2025-09-13,NEFT,FIR-2025-BAG-0769,layering,True
TXN01317,VAC0344,AC0058,44399.85,2025-10-10,UPI,FIR-2025-MYS-0770,structuring,True
TXN01318,VAC0344,AC0058,44980.96,2025-10-10,UPI,FIR-2025-MYS-0770,structuring,True
TXN01319,VAC0344,AC0058,49217.3,2025-10-12,UPI,FIR-2025-MYS-0770,structuring,True
TXN01320,VAC0344,AC0058,42531.11,2025-10-13,UPI,FIR-2025-MYS-0770,structuring,True
TXN01321,VAC0344,AC0058,42355.36,2025-10-13,UPI,FIR-2025-MYS-0770,structuring,True
TXN01322,VAC0344,AC0058,500.0,2025-10-13,UPI,FIR-2025-MYS-0770,structuring,True
TXN01323,AC0058,AC0039,174480.75,2025-10-11,NEFT,FIR-2025-MYS-0770,layering,True
TXN01324,AC0039,AC0054,166413.12,2025-10-12,NEFT,FIR-2025-MYS-0770,layering,True
TXN01325,VAC0345,AC0014,18301.0,2025-08-22,UPI,FIR-2025-DAK-0785,deposit,True
TXN01326,AC0014,AC0011,27465.56,2025-08-22,IMPS,FIR-2025-DAK-0785,layering,True
TXN01327,AC0011,COA002,24834.04,2025-08-22,UPI,FIR-2025-DAK-0785,cashout,True
TXN01328,VAC0346,AC0056,40110.0,2025-03-07,UPI,FIR-2025-RAI-0789,deposit,True
TXN01329,VAC0346,AC0056,40110.0,2025-03-06,UPI,FIR-2025-RAI-0789,deposit,True
TXN01330,VAC0347,AC0056,40110.0,2025-03-08,IMPS,FIR-2025-RAI-0789,deposit,True
TXN01331,AC0056,AC0052,73502.7,2025-03-08,IMPS,FIR-2025-RAI-0789,layering,True
TXN01332,AC0052,AC0025,61076.95,2025-03-09,NEFT,FIR-2025-RAI-0789,layering,True
TXN01333,AC0025,COA011,52316.75,2025-03-10,NEFT,FIR-2025-RAI-0789,cashout,True
TXN01334,VAC0348,AC0002,46302.9,2025-04-12,IMPS,FIR-2025-MAN-0790,structuring,True
TXN01335,VAC0348,AC0002,49714.98,2025-04-12,UPI,FIR-2025-MAN-0790,structuring,True
TXN01336,VAC0348,AC0002,47992.89,2025-04-12,UPI,FIR-2025-MAN-0790,structuring,True
TXN01337,VAC0348,AC0002,32001.23,2025-04-13,IMPS,FIR-2025-MAN-0790,structuring,True
TXN01338,AC0002,AC0045,158635.39,2025-04-13,IMPS,FIR-2025-MAN-0790,layering,True
TXN01339,AC0045,AC0006,148365.73,2025-04-14,NEFT,FIR-2025-MAN-0790,layering,True
TXN01340,AC0006,AC0030,135074.87,2025-04-16,IMPS,FIR-2025-MAN-0790,layering,True
TXN01341,VAC0349,AC0059,48061.5,2025-08-28,UPI,FIR-2025-MYS-0791,deposit,True
TXN01342,VAC0350,AC0059,96123.0,2025-08-27,IMPS,FIR-2025-MYS-0791,deposit,True
TXN01343,VAC0350,AC0059,48061.5,2025-08-29,UPI,FIR-2025-MYS-0791,deposit,True
TXN01344,AC0059,AC0005,149961.43,2025-08-28,NEFT,FIR-2025-MYS-0791,layering,True
TXN01345,AC0005,AC0042,142702.01,2025-08-28,NEFT,FIR-2025-MYS-0791,layering,True
TXN01346,VAC0351,AC0051,377532.0,2025-03-06,RTGS,FIR-2025-UDU-0793,deposit,True
TXN01347,AC0051,AC0013,353593.89,2025-03-06,RTGS,FIR-2025-UDU-0793,layering,True
TXN01348,AC0013,AC0007,318175.56,2025-03-07,RTGS,FIR-2025-UDU-0793,layering,True
TXN01349,AC0007,AC0003,277731.8,2025-03-09,RTGS,FIR-2025-UDU-0793,layering,True
TXN01350,AC0003,COA020,235871.1,2025-03-10,NEFT,FIR-2025-UDU-0793,cashout,True
TXN01351,VAC0352,AC0036,13011.5,2024-06-05,UPI,FIR-2024-CHI-0797,deposit,True
TXN01352,AC0036,AC0007,22840.31,2024-06-06,IMPS,FIR-2024-CHI-0797,layering,True
TXN01353,AC0007,AC0040,20538.46,2024-06-06,UPI,FIR-2024-CHI-0797,layering,True
TXN01354,VAC0353,AC0049,133095.0,2025-08-30,NEFT,FIR-2025-DAV-0801,deposit,True
TXN01355,VAC0354,AC0049,41244.1,2025-08-28,UPI,FIR-2025-DAV-0801,structuring,True
TXN01356,VAC0354,AC0049,49643.75,2025-08-30,IMPS,FIR-2025-DAV-0801,structuring,True
TXN01357,VAC0354,AC0049,42408.96,2025-08-31,IMPS,FIR-2025-DAV-0801,structuring,True
TXN01358,VAC0354,AC0049,45203.58,2025-08-31,UPI,FIR-2025-DAV-0801,structuring,True
TXN01359,VAC0354,AC0049,41722.35,2025-08-31,UPI,FIR-2025-DAV-0801,structuring,True
TXN01360,VAC0354,AC0049,45967.25,2025-09-02,UPI,FIR-2025-DAV-0801,structuring,True
TXN01361,AC0049,AC0004,452354.41,2025-08-29,NEFT,FIR-2025-DAV-0801,layering,True
TXN01362,AC0004,COA013,366130.8,2025-08-29,NEFT,FIR-2025-DAV-0801,cashout,True
TXN01363,VAC0355,AC0037,191939.5,2025-08-13,IMPS,FIR-2025-DHA-0803,deposit,True
TXN01364,VAC0355,AC0037,191939.5,2025-08-14,NEFT,FIR-2025-DHA-0803,deposit,True
TXN01365,VAC0356,AC0037,43443.01,2025-08-13,IMPS,FIR-2025-DHA-0803,structuring,True
TXN01366,VAC0356,AC0037,48816.45,2025-08-15,IMPS,FIR-2025-DHA-0803,structuring,True
TXN01367,VAC0356,AC0037,42102.2,2025-08-15,UPI,FIR-2025-DHA-0803,structuring,True
TXN01368,VAC0356,AC0037,44826.35,2025-08-16,UPI,FIR-2025-DHA-0803,structuring,True
TXN01369,VAC0356,AC0037,12751.48,2025-08-17,UPI,FIR-2025-DHA-0803,structuring,True
TXN01370,AC0037,AC0030,301757.67,2025-08-16,RTGS,FIR-2025-DHA-0803,layering,True
TXN01371,AC0030,AC0049,244417.93,2025-08-16,RTGS,FIR-2025-DHA-0803,layering,True
TXN01372,VAC0357,AC0012,293586.0,2025-11-27,NEFT,FIR-2025-TUM-0804,deposit,True
TXN01373,VAC0357,AC0012,146793.0,2025-11-26,NEFT,FIR-2025-TUM-0804,deposit,True
TXN01374,VAC0358,AC0051,45419.08,2025-12-22,UPI,FIR-2025-VIJ-0805,structuring,True
TXN01375,VAC0358,AC0051,46571.52,2025-12-23,IMPS,FIR-2025-VIJ-0805,structuring,True
TXN01376,VAC0358,AC0051,43574.27,2025-12-25,IMPS,FIR-2025-VIJ-0805,structuring,True
TXN01377,VAC0358,AC0051,40327.36,2025-12-27,UPI,FIR-2025-VIJ-0805,structuring,True
TXN01378,VAC0358,AC0051,49401.4,2025-12-28,UPI,FIR-2025-VIJ-0805,structuring,True
TXN01379,VAC0358,AC0051,20574.36,2025-12-30,UPI,FIR-2025-VIJ-0805,structuring,True
TXN01380,VAC0359,AC0051,245868.0,2025-12-23,RTGS,FIR-2025-VIJ-0805,deposit,True
TXN01381,AC0051,AC0029,445617.52,2025-12-23,NEFT,FIR-2025-VIJ-0805,layering,True
TXN01382,AC0029,AC0053,393804.68,2025-12-25,NEFT,FIR-2025-VIJ-0805,layering,True
TXN01383,AC0053,AC0038,355134.64,2025-12-27,NEFT,FIR-2025-VIJ-0805,layering,True
TXN01384,AC0038,COA019,340920.04,2025-12-27,RTGS,FIR-2025-VIJ-0805,cashout,True
TXN01385,VAC0360,AC0031,46973.64,2025-10-15,IMPS,FIR-2025-KOL-0812,structuring,True
TXN01386,VAC0360,AC0031,46419.56,2025-10-16,UPI,FIR-2025-KOL-0812,structuring,True
TXN01387,VAC0360,AC0031,49390.27,2025-10-16,UPI,FIR-2025-KOL-0812,structuring,True
TXN01388,VAC0360,AC0031,41093.39,2025-10-18,UPI,FIR-2025-KOL-0812,structuring,True
TXN01389,VAC0360,AC0031,42878.24,2025-10-20,UPI,FIR-2025-KOL-0812,structuring,True
TXN01390,VAC0360,AC0031,49224.07,2025-10-21,IMPS,FIR-2025-KOL-0812,structuring,True
TXN01391,VAC0360,AC0031,42072.89,2025-10-21,IMPS,FIR-2025-KOL-0812,structuring,True
TXN01392,VAC0360,AC0031,47061.14,2025-10-21,IMPS,FIR-2025-KOL-0812,structuring,True
TXN01393,VAC0360,AC0031,47877.42,2025-10-23,IMPS,FIR-2025-KOL-0812,structuring,True
TXN01394,VAC0360,AC0031,13406.38,2025-10-24,UPI,FIR-2025-KOL-0812,structuring,True
TXN01395,AC0031,AC0022,396068.83,2025-10-17,NEFT,FIR-2025-KOL-0812,layering,True
TXN01396,AC0022,AC0059,336908.84,2025-10-17,NEFT,FIR-2025-KOL-0812,layering,True
TXN01397,AC0059,AC0039,310543.68,2025-10-19,RTGS,FIR-2025-KOL-0812,layering,True
TXN01398,AC0039,COA024,299944.8,2025-10-20,NEFT,FIR-2025-KOL-0812,cashout,True
TXN01399,VAC0361,AC0032,45215.96,2024-01-12,IMPS,FIR-2024-TUM-0813,structuring,True
TXN01400,VAC0361,AC0032,41222.58,2024-01-12,IMPS,FIR-2024-TUM-0813,structuring,True
TXN01401,VAC0361,AC0032,22906.46,2024-01-13,UPI,FIR-2024-TUM-0813,structuring,True
TXN01402,AC0032,AC0016,84244.11,2024-01-14,NEFT,FIR-2024-TUM-0813,layering,True
TXN01403,AC0016,AC0025,74106.66,2024-01-16,IMPS,FIR-2024-TUM-0813,layering,True
TXN01404,VAC0362,AC0017,44953.99,2024-03-17,UPI,FIR-2024-CHI-0817,structuring,True
TXN01405,VAC0362,AC0017,41563.24,2024-03-18,UPI,FIR-2024-CHI-0817,structuring,True
TXN01406,VAC0362,AC0017,43717.27,2024-03-20,UPI,FIR-2024-CHI-0817,structuring,True
TXN01407,VAC0362,AC0017,45550.53,2024-03-21,UPI,FIR-2024-CHI-0817,structuring,True
TXN01408,VAC0362,AC0017,12879.98,2024-03-22,UPI,FIR-2024-CHI-0817,structuring,True
TXN01409,AC0017,AC0005,155932.27,2024-03-18,NEFT,FIR-2024-CHI-0817,layering,True
TXN01410,AC0005,AC0008,133856.59,2024-03-19,IMPS,FIR-2024-CHI-0817,layering,True
TXN01411,AC0008,AC0002,121758.6,2024-03-20,NEFT,FIR-2024-CHI-0817,layering,True
TXN01412,VAC0363,AC0049,385090.0,2025-08-29,RTGS,FIR-2025-DAV-0818,deposit,True
TXN01413,VAC0364,AC0049,192545.0,2025-08-31,IMPS,FIR-2025-DAV-0818,deposit,True
TXN01414,VAC0364,AC0049,192545.0,2025-08-29,IMPS,FIR-2025-DAV-0818,deposit,True
TXN01415,AC0049,AC0045,633158.37,2025-08-31,NEFT,FIR-2025-DAV-0818,layering,True
TXN01416,AC0045,AC0059,590136.86,2025-09-01,NEFT,FIR-2025-DAV-0818,layering,True
TXN01417,VAC0365,AC0028,62741.5,2025-01-01,NEFT,FIR-2025-BAG-0828,deposit,True
TXN01418,VAC0366,AC0028,62741.5,2025-01-02,NEFT,FIR-2025-BAG-0828,deposit,True
TXN01419,VAC0366,AC0028,31370.75,2025-01-03,IMPS,FIR-2025-BAG-0828,deposit,True
TXN01420,AC0028,AC0001,101245.05,2025-01-02,IMPS,FIR-2025-BAG-0828,layering,True
TXN01421,AC0001,COA013,91040.93,2025-01-02,IMPS,FIR-2025-BAG-0828,cashout,True
TXN01422,VAC0367,AC0048,79241.5,2024-02-11,NEFT,FIR-2024-KOL-0829,deposit,True
TXN01423,VAC0368,AC0048,39620.75,2024-02-10,UPI,FIR-2024-KOL-0829,deposit,True
TXN01424,VAC0368,AC0048,39620.75,2024-02-10,UPI,FIR-2024-KOL-0829,deposit,True
TXN01425,VAC0369,AC0037,90597.5,2024-10-11,IMPS,FIR-2024-BAG-0831,deposit,True
TXN01426,VAC0369,AC0037,45298.75,2024-10-09,IMPS,FIR-2024-BAG-0831,deposit,True
TXN01427,VAC0370,AC0037,90597.5,2024-10-11,NEFT,FIR-2024-BAG-0831,deposit,True
TXN01428,VAC0370,AC0037,90597.5,2024-10-10,IMPS,FIR-2024-BAG-0831,deposit,True
TXN01429,AC0037,AC0046,172134.52,2024-10-12,IMPS,FIR-2024-BAG-0831,layering,True
TXN01430,AC0046,COA015,159754.19,2024-10-13,IMPS,FIR-2024-BAG-0831,cashout,True
TXN01431,VAC0371,AC0032,69110.0,2025-03-24,NEFT,FIR-2025-UDU-0836,deposit,True
TXN01432,AC0032,AC0031,55704.53,2025-03-26,IMPS,FIR-2025-UDU-0836,layering,True
TXN01433,AC0031,AC0032,48353.89,2025-03-26,UPI,FIR-2025-UDU-0836,layering,True
TXN01434,AC0032,AC0029,44788.06,2025-03-27,UPI,FIR-2025-UDU-0836,layering,True
TXN01435,VAC0372,AC0003,25276.5,2024-12-31,UPI,FIR-2025-SHI-0838,deposit,True
TXN01436,VAC0372,AC0003,12638.25,2025-01-01,IMPS,FIR-2025-SHI-0838,deposit,True
TXN01437,VAC0373,AC0003,12638.25,2024-12-31,UPI,FIR-2025-SHI-0838,deposit,True
TXN01438,VAC0373,AC0003,12638.25,2024-12-29,UPI,FIR-2025-SHI-0838,deposit,True
TXN01439,AC0003,AC0055,39277.69,2024-12-30,IMPS,FIR-2025-SHI-0838,layering,True
TXN01440,AC0055,AC0002,31642.01,2025-01-01,UPI,FIR-2025-SHI-0838,layering,True
TXN01441,VAC0374,AC0032,246353.0,2024-06-16,NEFT,FIR-2024-DAK-0840,deposit,True
TXN01442,VAC0374,AC0032,246353.0,2024-06-17,RTGS,FIR-2024-DAK-0840,deposit,True
TXN01443,AC0032,AC0033,208619.74,2024-06-18,RTGS,FIR-2024-DAK-0840,layering,True
TXN01444,AC0033,AC0043,177274.99,2024-06-18,NEFT,FIR-2024-DAK-0840,layering,True
TXN01445,VAC0375,AC0008,395500.75,2024-02-14,RTGS,FIR-2024-RAI-0842,deposit,True
TXN01446,VAC0376,AC0008,791001.5,2024-02-15,NEFT,FIR-2024-RAI-0842,deposit,True
TXN01447,VAC0376,AC0008,791001.5,2024-02-12,NEFT,FIR-2024-RAI-0842,deposit,True
TXN01448,AC0008,AC0045,1428174.89,2024-02-13,RTGS,FIR-2024-RAI-0842,layering,True
TXN01449,AC0045,AC0029,1189795.96,2024-02-14,NEFT,FIR-2024-RAI-0842,layering,True
